Tree,DepthIndex,Feature,Threshold
625,1,proton_yvelocity,0.3803948163986206
625,2,mean_integrated_flux_s16_mod,94841256.0
625,3,proton_xvelocity,-395.201171875
625,4,proton_zvelocity,22.616600036621094
625,5,Bz_gsm,5.878535270690918
626,0,mean_integrated_flux_s9_mod,40289952.0
626,1,Bx_gse,4.920500755310059
626,2,alpha_density,0.10031144320964813
626,3,proton_yvelocity,-0.11788049340248108
626,4,By_gsm,2.300232410430908
626,5,proton_xvelocity,-339.31829833984375
627,0,alpha_density,0.09407314658164978
627,1,mean_integrated_flux_s18_mod,61356328.0
627,2,By_gsm,3.933426856994629
627,3,alpha_density,0.010172819718718529
627,4,Bz_gsm,-8.979551315307617
627,5,Bx_gse,3.384622573852539
628,0,Bx_gsm,2.6672048568725586
628,1,Density,1.4994971752166748
628,2,mean_integrated_flux_mod,6835219.5
628,3,alpha_thermal,47.577537536621094
628,4,mean_integrated_flux_s10_mod,106691344.0
628,5,alpha_bulk_speed,398.2788391113281
629,0,mean_integrated_flux_mod,7019214.0
629,1,Bx_gsm,4.054661750793457
629,2,alpha_thermal,43.25315856933594
629,3,proton_xvelocity,-361.02130126953125
629,4,alpha_density,0.13238251209259033
629,5,mean_integrated_flux_s11_mod,75840304.0
630,0,Bz_gsm,-6.775360107421875
630,1,alpha_bulk_speed,350.639892578125
630,2,mean_integrated_flux_s17_mod,67124264.0
630,3,mean_integrated_flux_s9_mod,20428556.0
630,4,By_gsm,4.296830177307129
630,5,Temp,51.98979949951172
631,0,mean_integrated_flux_s9_mod,2455474.0
631,1,alpha_bulk_speed,353.041748046875
631,2,Speed_bulk_proton,358.3107604980469
631,3,Bx_gse,-2.8876686096191406
631,4,alpha_bulk_speed,394.4468688964844
631,5,proton_yvelocity,10.491884231567383
632,0,alpha_bulk_speed,536.4273681640625
632,1,Bx_gsm,3.263951301574707
632,2,mean_integrated_flux_s9_mod,45862084.0
632,3,alpha_density,0.1151910200715065
632,4,By_gse,1.6071209907531738
632,5,Temp,52.512420654296875
633,0,alpha_thermal,40.263641357421875
633,1,mean_integrated_flux_mod,6835219.5
633,2,Bx_gsm,3.9680185317993164
633,3,alpha_density,0.11328347027301788
633,4,alpha_bulk_speed,351.38275146484375
633,5,proton_yvelocity,0.7009353637695312
634,0,Speed_bulk_proton,321.6053466796875
634,1,Temp,45.634132385253906
634,2,mean_integrated_flux_s18_mod,54391988.0
634,3,alpha_density,0.0918765589594841
634,4,By_gse,4.112626075744629
634,5,alpha_density,0.2154514491558075
635,0,Bx_gsm,2.6672048568725586
635,1,mean_integrated_flux_s17_mod,63095736.0
635,2,alpha_bulk_speed,371.38458251953125
635,3,proton_xvelocity,-367.5121765136719
635,4,mean_integrated_flux_s9_mod,33203244.0
635,5,mean_integrated_flux_s19_mod,29259268.0
636,0,mean_integrated_flux_s18_mod,41320752.0
636,1,alpha_bulk_speed,394.4468688964844
636,2,alpha_bulk_speed,409.1983642578125
636,3,Bz_gsm,6.803073883056641
636,4,proton_yvelocity,13.28510856628418
636,5,Density,2.5901241302490234
637,0,proton_xvelocity,-521.4697265625
637,1,Bz_gse,-2.3849828243255615
637,2,Temp,77.85111999511719
637,3,By_gsm,3.6052961349487305
637,4,alpha_density,0.07057167589664459
637,5,proton_zvelocity,26.12816619873047
638,0,By_gsm,-5.382079124450684
638,1,By_gse,-5.441034317016602
638,2,proton_yvelocity,16.75339698791504
638,3,alpha_thermal,56.00899887084961
638,4,Bx_gsm,3.9680185317993164
638,5,Temp,61.44540786743164
639,0,alpha_thermal,38.670955657958984
639,1,Speed_bulk_proton,356.13739013671875
639,2,By_gse,8.116945266723633
639,3,alpha_density,0.1996186077594757
639,4,Bx_gse,0.46369555592536926
639,5,Speed_bulk_proton,341.18438720703125
640,0,By_gse,-5.7371625900268555
640,1,mean_integrated_flux_mod,15818387.0
640,2,Bz_gse,3.2246716022491455
640,3,mean_integrated_flux_s9_mod,14811611.0
640,4,mean_integrated_flux_s19_mod,40606456.0
640,5,proton_xvelocity,-346.04840087890625
641,0,mean_integrated_flux_mod,10208490.0
641,1,mean_integrated_flux_s18_mod,62992824.0
641,2,alpha_density,0.09407314658164978
641,3,By_gsm,2.7396469116210938
641,4,mean_integrated_flux_s11_mod,102785552.0
641,5,Bx_gse,3.8007102012634277
642,0,By_gse,-6.9543256759643555
642,1,alpha_density,0.11048298329114914
642,2,mean_integrated_flux_s18_mod,68385536.0
642,3,mean_integrated_flux_s11_mod,49442224.0
642,4,Bx_gse,-1.7651798725128174
642,5,Temp,60.47056579589844
643,0,alpha_density,0.08838604390621185
643,1,proton_yvelocity,-1.2894642353057861
643,2,mean_integrated_flux_s11_mod,59879612.0
643,3,mean_integrated_flux_mod,8489596.0
643,4,By_gsm,4.553986549377441
643,5,Bx_gse,2.9218783378601074
644,0,proton_zvelocity,-77.84761047363281
644,1,proton_yvelocity,2.3778817653656006
644,2,mean_integrated_flux_s11_mod,56212112.0
644,3,mean_integrated_flux_s16_mod,8498304.0
644,4,mean_integrated_flux_s9_mod,37040700.0
644,5,Bz_gsm,4.745882511138916
645,0,proton_zvelocity,-77.84761047363281
645,1,mean_integrated_flux_s17_mod,91272176.0
645,2,mean_integrated_flux_s16_mod,15762732.0
645,3,alpha_thermal,83.0150146484375
645,4,mean_sun_angle_tha2,-2.5158853840755497e-17
645,5,alpha_density,0.06015385687351227
646,0,mean_integrated_flux_s18_mod,56004416.0
646,1,alpha_density,0.0933341234922409
646,2,alpha_bulk_speed,390.053466796875
646,3,By_gsm,-0.6157262325286865
646,4,Temp,54.237831115722656
646,5,Bx_gse,1.1934536695480347
647,0,proton_yvelocity,3.705376148223877
647,1,Speed_bulk_proton,343.19647216796875
647,2,Temp,47.54573059082031
647,3,Density,11.103139877319336
647,4,mean_integrated_flux_s16_mod,19036940.0
647,5,mean_integrated_flux_s9_mod,13215638.0
648,0,alpha_bulk_speed,548.2373657226562
648,1,alpha_density,0.05573466792702675
648,2,By_gsm,4.092800140380859
648,3,mean_integrated_flux_s17_mod,51449560.0
648,4,alpha_density,0.010172819718718529
648,5,proton_xvelocity,-370.11163330078125
649,0,alpha_bulk_speed,536.4273681640625
649,1,alpha_density,0.05690383166074753
649,2,By_gsm,3.933426856994629
649,3,By_gse,6.391925811767578
649,4,Bx_gse,-3.395728826522827
649,5,mean_integrated_flux_s17_mod,52292500.0
650,0,mean_integrated_flux_s18_mod,56004416.0
650,1,Bz_gse,-1.0132474899291992
650,2,alpha_density,0.04994647204875946
650,3,alpha_bulk_speed,391.8269348144531
650,4,By_gse,-0.6138644814491272
650,5,mean_integrated_flux_s15_mod,6651156.0
651,0,mean_integrated_flux_s18_mod,43840668.0
651,1,Temp,41.98632049560547
651,2,Speed_bulk_proton,350.9493713378906
651,3,By_gse,8.274251937866211
651,4,mean_integrated_flux_s16_mod,19927992.0
651,5,mean_integrated_flux_s11_mod,196373856.0
652,0,mean_integrated_flux_mod,10538588.0
652,1,alpha_bulk_speed,347.25555419921875
652,2,alpha_thermal,38.13380432128906
652,3,Bx_gsm,4.512336730957031
652,4,Speed_bulk_proton,361.02130126953125
652,5,mean_integrated_flux_s9_mod,33203244.0
653,0,By_gse,-6.595842361450195
653,1,proton_yvelocity,1.3211838006973267
653,2,mean_integrated_flux_s11_mod,51280480.0
653,3,By_gsm,0.07654854655265808
653,4,mean_integrated_flux_mod,26582756.0
653,5,Bx_gse,2.715883731842041
654,0,By_gsm,-4.397193908691406
654,1,mean_integrated_flux_mod,9703428.0
654,2,mean_integrated_flux_s11_mod,121760792.0
654,3,alpha_thermal,46.72683334350586
654,4,Speed_bulk_proton,346.04840087890625
654,5,proton_yvelocity,-1.6391665935516357
655,0,mean_integrated_flux_s18_mod,43840668.0
655,1,proton_xvelocity,-383.5589294433594
655,2,By_gsm,-0.9743579626083374
655,3,proton_yvelocity,11.47554874420166
655,4,alpha_thermal,70.63591003417969
655,5,mean_integrated_flux_s15_mod,6855355.0
656,0,mean_integrated_flux_s18_mod,44646536.0
656,1,proton_yvelocity,29.79496955871582
656,2,Bz_gsm,-6.136483192443848
656,3,alpha_density,0.04994647204875946
656,4,Bx_gse,1.8225436210632324
656,5,alpha_bulk_speed,392.695556640625
657,0,By_gse,-6.715968132019043
657,1,mean_integrated_flux_s11_mod,51280480.0
657,2,mean_integrated_flux_s9_mod,25283716.0
657,3,proton_xvelocity,-364.7006530761719
657,4,Bx_gsm,5.56882381439209
657,5,proton_yvelocity,0.5378170013427734
658,0,mean_integrated_flux_s10_mod,642669568.0
658,1,By_gsm,-5.452837944030762
658,2,Bz_gse,-0.7899467945098877
658,3,Bz_gsm,-0.11722807586193085
658,4,mean_integrated_flux_s11_mod,70905488.0
658,5,By_gse,-4.485128402709961
659,0,By_gsm,-4.088794708251953
659,1,mean_integrated_flux_s18_mod,58276432.0
659,2,Bz_gse,-0.15571601688861847
659,3,alpha_bulk_speed,388.81146240234375
659,4,alpha_density,0.04660910740494728
659,5,By_gsm,-0.23058238625526428
660,0,Bz_gsm,-6.136483192443848
660,1,proton_zvelocity,24.258934020996094
660,2,proton_xvelocity,-434.47802734375
660,3,alpha_bulk_speed,431.5345153808594
660,4,alpha_thermal,74.68502807617188
660,5,By_gse,4.489649295806885
661,0,By_gsm,-5.534019947052002
661,1,Temp,60.723228454589844
661,2,alpha_thermal,48.389305114746094
661,3,Bx_gsm,3.263951301574707
661,4,mean_integrated_flux_mod,22957166.0
661,5,mean_integrated_flux_s16_mod,14930354.0
662,0,alpha_density,0.08466218411922455
662,1,mean_integrated_flux_s19_mod,60470352.0
662,2,mean_integrated_flux_s17_mod,61457048.0
662,3,Bz_gsm,-4.746729850769043
662,4,alpha_bulk_speed,352.26385498046875
662,5,mean_integrated_flux_s10_mod,217490272.0
663,0,alpha_bulk_speed,410.40032958984375
663,1,alpha_bulk_speed,391.8269348144531
663,2,mean_integrated_flux_s17_mod,36751864.0
663,3,Bx_gsm,-2.267547607421875
663,4,By_gsm,-0.1488303542137146
663,5,proton_yvelocity,11.47554874420166
664,0,proton_yvelocity,4.697637557983398
664,1,mean_integrated_flux_s9_mod,12883716.0
664,2,mean_integrated_flux_s9_mod,39377520.0
664,3,mean_integrated_flux_s10_mod,115964816.0
664,4,alpha_density,0.010172819718718529
664,5,proton_xvelocity,-395.6746826171875
665,0,mean_integrated_flux_s10_mod,615767808.0
665,1,mean_integrated_flux_mod,9528274.0
665,2,alpha_density,0.10605382919311523
665,3,alpha_thermal,46.496055603027344
665,4,alpha_bulk_speed,348.5775146484375
665,5,Bx_gse,2.0028891563415527
666,0,Bx_gsm,3.3243837356567383
666,1,mean_integrated_flux_s17_mod,30082540.0
666,2,proton_xvelocity,-359.66436767578125
666,3,By_gsm,-0.7597112655639648
666,4,proton_yvelocity,10.491884231567383
666,5,By_gse,-1.444762110710144
667,0,Speed_bulk_proton,531.2811279296875
667,1,Temp,76.52894592285156
667,2,alpha_thermal,73.08522033691406
667,3,proton_xvelocity,-416.567626953125
667,4,proton_zvelocity,25.501325607299805
667,5,mean_integrated_flux_s9_mod,23005552.0
668,0,alpha_density,0.09480181336402893
668,1,mean_integrated_flux_s19_mod,76163560.0
668,2,Bz_gse,-2.1586170196533203
668,3,By_gsm,3.6052961349487305
668,4,alpha_bulk_speed,354.7667236328125
668,5,Temp,49.171791076660156
669,0,alpha_bulk_speed,536.4273681640625
669,1,alpha_density,0.01756267622113228
669,2,Temp,55.01789093017578
669,3,alpha_thermal,60.151397705078125
669,4,By_gse,-4.301673889160156
669,5,Speed_bulk_proton,368.1624755859375
670,0,mean_integrated_flux_s11_mod,5277371.0
670,1,alpha_bulk_speed,353.041748046875
670,2,proton_xvelocity,-356.13970947265625
670,3,Bx_gsm,-1.4606809616088867
670,4,mean_integrated_flux_s19_mod,40178780.0
670,5,Bz_gsm,-0.338833212852478
671,0,Speed_bulk_proton,329.1533508300781
671,1,alpha_thermal,56.98883819580078
671,2,alpha_density,0.24080176651477814
671,3,Temp,48.650569915771484
671,4,Density,5.945530891418457
671,5,Speed_bulk_proton,344.23046875
672,0,Speed_bulk_proton,521.4697265625
672,1,alpha_density,0.10605382919311523
672,2,By_gse,-7.236949920654297
672,3,By_gse,-2.2101707458496094
672,4,mean_integrated_flux_s18_mod,96907840.0
672,5,proton_xvelocity,-399.0484619140625
673,0,Bx_gse,3.5134496688842773
673,1,mean_integrated_flux_s9_mod,20428556.0
673,2,mean_integrated_flux_s16_mod,22449652.0
673,3,proton_yvelocity,12.683144569396973
673,4,proton_xvelocity,-394.3612060546875
673,5,proton_yvelocity,2.3778817653656006
674,0,By_gsm,-5.610078811645508
674,1,proton_xvelocity,-521.4697265625
674,2,Bx_gse,-1.8020397424697876
674,3,mean_integrated_flux_s19_mod,41468728.0
674,4,alpha_bulk_speed,350.639892578125
674,5,alpha_bulk_speed,378.0936279296875
675,0,Speed_bulk_proton,521.4697265625
675,1,alpha_density,0.07519537210464478
675,2,By_gsm,3.552499532699585
675,3,alpha_density,0.2154514491558075
675,4,mean_integrated_flux_s19_mod,43257464.0
675,5,By_gse,6.226245403289795
676,0,mean_integrated_flux_s17_mod,52292500.0
676,1,alpha_density,0.11708241701126099
676,2,Bz_gse,-1.4507853984832764
676,3,mean_integrated_flux_s19_mod,57403520.0
676,4,alpha_bulk_speed,392.695556640625
676,5,Bx_gse,0.5511293411254883
677,0,proton_yvelocity,-1.1195344924926758
677,1,mean_integrated_flux_s11_mod,53090152.0
677,2,proton_xvelocity,-363.2369384765625
677,3,mean_integrated_flux_s9_mod,25283716.0
677,4,alpha_thermal,54.849754333496094
677,5,Speed_bulk_proton,384.38055419921875
678,0,mean_integrated_flux_s18_mod,46284648.0
678,1,proton_xvelocity,-360.3291015625
678,2,By_gse,8.116945266723633
678,3,Bz_gse,-1.4507853984832764
678,4,proton_zvelocity,-5.957205772399902
678,5,proton_yvelocity,5.498421669006348
679,0,mean_integrated_flux_mod,7019214.0
679,1,alpha_density,0.0877513438463211
679,2,mean_integrated_flux_s11_mod,41074776.0
679,3,Bx_gsm,4.239870071411133
679,4,proton_yvelocity,0.20657044649124146
679,5,alpha_thermal,46.068992614746094
680,0,Speed_bulk_proton,521.4697265625
680,1,alpha_density,0.05053094029426575
680,2,Bx_gse,-3.0017781257629395
680,3,By_gsm,3.933426856994629
680,4,Density,1.410470724105835
680,5,mean_integrated_flux_s9_mod,11813104.0
681,0,alpha_density,0.10605382919311523
681,1,By_gsm,3.711355686187744
681,2,mean_integrated_flux_s11_mod,103724128.0
681,3,Bx_gsm,0.9368070363998413
681,4,Speed_bulk_proton,378.61724853515625
681,5,Temp,53.18799591064453
682,0,mean_integrated_flux_s18_mod,56004416.0
682,1,Speed_bulk_proton,353.825927734375
682,2,By_gsm,8.704458236694336
682,3,alpha_bulk_speed,354.7667236328125
682,4,alpha_thermal,38.13380432128906
682,5,proton_yvelocity,17.889057159423828
683,0,proton_yvelocity,-0.29034146666526794
683,1,mean_integrated_flux_s11_mod,56212112.0
683,2,mean_integrated_flux_s9_mod,26297696.0
683,3,By_gsm,0.07654854655265808
683,4,Bx_gsm,2.2811810970306396
683,5,Speed_bulk_proton,371.7872314453125
684,0,alpha_density,0.00809935200959444
684,1,Bz_gsm,-9.166540145874023
684,2,mean_integrated_flux_s15_mod,6555815.0
684,3,By_gse,-2.9120445251464844
684,4,Bz_gse,-0.49363499879837036
684,5,alpha_density,0.21880483627319336
685,0,Bz_gsm,-6.136483192443848
685,1,Bx_gse,0.46369555592536926
685,2,By_gsm,4.146353244781494
685,3,alpha_density,0.0918765589594841
685,4,By_gse,-4.110281944274902
685,5,alpha_bulk_speed,388.38702392578125
686,0,proton_yvelocity,3.273921251296997
686,1,alpha_thermal,41.51786804199219
686,2,alpha_bulk_speed,331.2262268066406
686,3,mean_integrated_flux_s11_mod,198696592.0
686,4,proton_xvelocity,-337.44512939453125
686,5,Bx_gse,-0.22811226546764374
687,0,mean_integrated_flux_s18_mod,48742368.0
687,1,alpha_density,0.07838629186153412
687,2,By_gse,3.6435048580169678
687,3,mean_integrated_flux_s19_mod,37004960.0
687,4,alpha_density,0.20261889696121216
687,5,alpha_bulk_speed,361.141357421875
688,0,Speed_bulk_proton,521.4697265625
688,1,alpha_density,0.05909465253353119
688,2,By_gsm,3.933426856994629
688,3,By_gse,6.226245403289795
688,4,proton_zvelocity,22.05965805053711
688,5,Bz_gse,-8.309680938720703
689,0,By_gsm,-3.8922224044799805
689,1,By_gse,-4.301673889160156
689,2,mean_integrated_flux_s11_mod,68207176.0
689,3,mean_integrated_flux_s17_mod,33416732.0
689,4,proton_xvelocity,-365.3839111328125
689,5,mean_integrated_flux_s9_mod,23005552.0
690,0,alpha_density,0.09260742366313934
690,1,By_gsm,3.552499532699585
690,2,proton_yvelocity,-1.4661105871200562
690,3,mean_integrated_flux_s9_mod,34523608.0
690,4,mean_integrated_flux_mod,20685128.0
690,5,Temp,50.734012603759766
691,0,By_gse,-4.485128402709961
691,1,Bz_gsm,-3.7870755195617676
691,2,By_gsm,-6.03435754776001
691,3,mean_integrated_flux_s11_mod,72998408.0
691,4,mean_integrated_flux_s19_mod,70017792.0
691,5,alpha_density,0.08059301972389221
692,0,mean_integrated_flux_s17_mod,35931384.0
692,1,Bz_gsm,5.878535270690918
692,2,alpha_bulk_speed,334.92254638671875
692,3,mean_integrated_flux_s16_mod,11976614.0
692,4,Bx_gse,5.151869773864746
692,5,By_gse,-1.7878565788269043
693,0,By_gsm,9.217445373535156
693,1,proton_xvelocity,-357.57513427734375
693,2,alpha_bulk_speed,356.561279296875
693,3,mean_integrated_flux_mod,26943636.0
693,4,proton_yvelocity,15.879157066345215
693,5,By_gsm,0.006070385687053204
694,0,Bz_gsm,-6.2155609130859375
694,1,proton_zvelocity,17.656494140625
694,2,proton_xvelocity,-433.61395263671875
694,3,alpha_density,0.010172819718718529
694,4,mean_integrated_flux_s18_mod,137978128.0
694,5,Bz_gse,-2.726473569869995
695,0,mean_integrated_flux_s17_mod,53102816.0
695,1,Density,4.116097450256348
695,2,Bx_gse,4.606810092926025
695,3,Bz_gse,3.5502524375915527
695,4,alpha_thermal,56.00899887084961
695,5,mean_integrated_flux_s18_mod,85972080.0
696,0,mean_integrated_flux_mod,9348262.0
696,1,alpha_density,0.11234885454177856
696,2,By_gse,-6.9543256759643555
696,3,mean_integrated_flux_s11_mod,50101344.0
696,4,alpha_thermal,43.004493713378906
696,5,Temp,61.93096160888672
697,0,Bx_gsm,2.6672048568725586
697,1,Bz_gsm,-5.581320762634277
697,2,By_gse,-4.485128402709961
697,3,mean_integrated_flux_s9_mod,19384072.0
697,4,mean_integrated_flux_s19_mod,47587536.0
697,5,Speed_bulk_proton,373.35980224609375
698,0,Density,11.103139877319336
698,1,alpha_density,0.22220860421657562
698,2,By_gse,5.680263519287109
698,3,alpha_bulk_speed,353.91461181640625
698,4,Temp,46.4185676574707
698,5,proton_xvelocity,-337.44512939453125
699,0,mean_integrated_flux_s17_mod,41999208.0
699,1,alpha_density,0.10605382919311523
699,2,By_gsm,4.348369598388672
699,3,alpha_density,0.00809935200959444
699,4,Bx_gsm,-3.1902928352355957
699,5,mean_integrated_flux_s11_mod,94706736.0
700,0,Speed_bulk_proton,509.2115783691406
700,1,alpha_density,0.05290853977203369
700,2,By_gsm,3.933426856994629
700,3,By_gse,6.66517448425293
700,4,alpha_density,0.012028409168124199
700,5,Density,1.9713263511657715
701,0,By_gsm,-5.861532211303711
701,1,Temp,60.47056579589844
701,2,proton_xvelocity,-388.7315368652344
701,3,Bz_gsm,1.9855120182037354
701,4,alpha_density,0.10957521200180054
701,5,Bx_gse,2.2811810970306396
702,0,Density,11.103139877319336
702,1,proton_xvelocity,-363.9822692871094
702,2,Temp,49.171791076660156
702,3,By_gsm,3.552499532699585
702,4,Bx_gse,1.1934536695480347
702,5,Bz_gsm,-0.0058296192437410355
703,0,Bx_gsm,3.035618782043457
703,1,alpha_bulk_speed,402.5609130859375
703,2,Bz_gsm,-5.143751621246338
703,3,mean_integrated_flux_s9_mod,16598638.0
703,4,alpha_bulk_speed,386.2525634765625
703,5,mean_integrated_flux_s19_mod,75215432.0
704,0,alpha_bulk_speed,536.4273681640625
704,1,proton_xvelocity,-449.63043212890625
704,2,mean_integrated_flux_s9_mod,43804260.0
704,3,mean_integrated_flux_s11_mod,56212112.0
704,4,alpha_thermal,56.73643493652344
704,5,proton_xvelocity,-332.5616455078125
705,0,proton_zvelocity,-73.97616577148438
705,1,mean_integrated_flux_mod,14130518.0
705,2,proton_xvelocity,-345.2076721191406
705,3,alpha_thermal,42.751800537109375
705,4,Bx_gsm,4.054661750793457
